,0
3080,463020.97
3081,337403.3
3082,587044.9
3083,613660.9
3084,606116.2
3085,619485.94
3086,582643.4
3087,1075273.6
3088,1302533.2
3089,393109.22
3090,331842.22
3091,578750.2
3092,576339.9
3093,732961.94
3094,567751.6
3095,876010.1
3096,576420.7
3097,545531.2
3098,767251.56
3099,499325.97
3100,540839.06
3101,953161.8
3102,388982.6
3103,397343.78
3104,444910.97
3105,1334239.5
3106,380756.6
3107,380677.53
3108,387760.75
3109,914028.6
3110,372473.44
3111,1125419.2
3112,513102.2
3113,322264.53
3114,1680613.4
3115,501071.9
3116,699373.6
3117,1045171.3
3118,669310.1
3119,1034359.75
3120,573955.4
3121,781037.75
3122,790850.7
3123,470927.66
3124,456046.0
3125,582588.25
3126,931848.06
3127,1000572.5
3128,483904.12
3129,950767.75
3130,1193430.1
3131,1230842.1
3132,332379.2
3133,1636031.4
3134,500438.28
3135,620848.6
3136,490455.38
3137,428860.3
3138,555797.2
3139,831690.8
3140,414425.28
3141,479505.9
3142,503499.5
3143,793835.25
3144,567499.94
3145,325317.88
3146,929043.56
3147,550092.56
3148,682836.2
3149,1091222.9
3150,638362.75
3151,458193.53
3152,889227.9
3153,636524.44
3154,403497.53
3155,1586775.4
3156,317041.25
3157,372105.06
3158,797488.8
3159,1211335.6
3160,703413.0
3161,875104.3
3162,1448149.8
3163,1556244.5
3164,998584.75
3165,1294335.0
3166,833166.25
3167,572048.1
3168,883607.6
3169,354415.8
3170,354121.97
3171,473080.9
3172,497912.4
3173,462333.9
3174,1652986.6
3175,335768.56
3176,917422.4
3177,338481.8
3178,691846.75
3179,1149164.6
3180,322191.53
3181,454134.12
3182,424202.3
3183,1013088.94
3184,468287.6
3185,458980.06
3186,335885.06
3187,311493.28
3188,1293119.1
3189,691503.5
3190,253768.53
3191,532180.1
3192,412467.28
3193,279945.9
3194,356515.38
3195,513931.3
3196,554819.06
3197,495221.75
3198,313046.06
3199,559106.94
3200,535028.2
3201,352461.9
3202,619577.2
3203,306204.88
3204,499818.25
3205,629184.44
3206,891906.2
3207,408886.53
3208,495081.66
3209,1174999.9
3210,650022.9
3211,463691.2
3212,232982.66
3213,1170087.4
3214,540502.94
3215,439706.44
3216,1086930.4
3217,439561.9
3218,1456835.0
3219,647086.5
3220,406682.22
3221,593897.7
3222,383147.6
3223,553118.06
3224,622700.06
3225,542004.7
3226,447750.25
3227,275393.5
3228,558268.8
3229,454576.84
3230,357326.12
3231,413012.06
3232,611718.75
3233,791146.56
3234,856496.3
3235,504963.3
3236,1182020.8
3237,572078.1
3238,456497.53
3239,1247925.4
3240,586292.44
3241,516771.72
3242,1178264.0
3243,1186901.1
3244,413659.62
3245,641663.4
3246,317610.4
3247,603793.1
3248,363601.9
3249,1459254.0
3250,461707.9
3251,452310.7
3252,818459.4
3253,455120.88
3254,443948.72
3255,566017.3
3256,608479.9
3257,365730.25
3258,613110.06
3259,1348058.0
3260,813335.5
3261,239288.56
3262,696913.5
3263,469698.72
3264,885620.25
3265,459794.7
3266,304354.94
3267,430746.56
3268,348637.22
3269,954808.75
3270,714912.06
3271,1288319.9
3272,1001026.5
3273,609942.6
3274,384469.94
3275,1485899.2
3276,1013610.9
3277,1037922.94
3278,377377.1
3279,508228.03
3280,516001.84
3281,1026259.44
3282,409361.38
3283,494520.75
3284,850027.7
3285,548270.1
3286,338459.34
3287,767013.44
3288,376020.2
3289,1024740.9
3290,1079571.0
3291,543076.9
3292,364210.38
3293,553498.94
3294,546454.94
3295,594624.9
3296,426214.53
3297,639657.4
3298,623639.7
3299,434829.97
3300,618860.7
3301,665559.6
3302,365035.6
3303,391819.97
3304,573905.56
3305,455240.72
3306,480598.66
3307,875949.56
3308,593444.0
3309,474399.25
3310,305921.53
3311,1255004.8
3312,1302032.8
3313,289591.66
3314,969707.56
3315,261094.64
3316,491775.9
3317,558971.1
3318,491554.88
3319,804382.8
3320,386193.53
3321,534634.8
3322,450621.25
3323,456027.78
3324,673013.9
3325,378522.84
3326,451676.88
3327,735593.06
3328,447462.78
3329,605907.2
3330,498308.1
3331,367057.84
3332,380889.5
3333,266478.47
3334,541800.3
3335,156937.56
3336,850178.1
3337,391546.44
3338,563444.7
3339,470394.8
3340,482377.06
3341,622584.7
3342,502905.97
3343,498811.72
3344,723490.8
3345,640419.9
3346,577920.06
3347,453185.47
3348,824550.06
3349,345397.9
3350,893939.8
3351,388752.75
3352,426770.44
3353,296581.38
3354,1041693.25
3355,451617.47
3356,1212971.0
3357,1219403.4
3358,784110.44
3359,561667.75
3360,1226739.0
3361,1263441.1
3362,646588.3
3363,570147.25
3364,408503.47
3365,242535.19
3366,281168.9
3367,415147.06
3368,627134.9
3369,486500.8
3370,231444.86
3371,504414.78
3372,466525.03
3373,919527.44
3374,452968.78
3375,670289.25
3376,516330.88
3377,338357.1
3378,523011.16
3379,363549.2
3380,739300.9
3381,472719.25
3382,495270.16
3383,528674.6
3384,1359190.8
3385,451483.2
3386,420830.0
3387,1020207.6
3388,387464.5
3389,504120.6
3390,549960.0
3391,990278.25
3392,247093.53
3393,1294115.2
3394,501761.44
3395,323304.06
3396,423592.2
3397,736446.7
3398,355107.03
3399,358111.97
3400,498291.4
3401,811054.3
3402,819746.1
3403,510890.78
3404,686497.2
3405,1171313.6
3406,823703.1
3407,758988.5
3408,488316.16
3409,838110.5
3410,343278.62
3411,275530.03
3412,549829.2
3413,337764.7
3414,1465491.4
3415,575099.56
3416,577253.56
3417,628999.9
3418,409017.62
3419,573979.94
3420,337402.6
3421,1058116.9
3422,1399621.6
3423,365736.34
3424,444792.38
3425,409295.94
3426,387562.4
3427,488436.1
3428,743708.0
3429,485582.7
3430,471961.0
3431,660807.7
3432,433196.03
3433,312589.16
3434,883069.94
3435,593921.5
3436,605714.0
3437,590223.25
3438,882047.1
3439,487252.38
3440,648560.8
3441,929601.5
3442,507118.75
3443,463851.97
3444,405767.62
3445,929013.9
3446,415140.38
3447,635216.94
3448,743714.0
3449,504587.88
3450,628279.9
3451,499486.72
3452,630865.2
3453,1036862.5
3454,910076.25
3455,230027.2
3456,347430.5
3457,492904.72
3458,420924.47
3459,758776.8
3460,335765.06
3461,378566.28
3462,585178.3
3463,694722.06
3464,898041.5
3465,892888.3
3466,417724.3
3467,488566.88
3468,475299.56
3469,663222.44
3470,730763.0
3471,553643.1
3472,350190.38
3473,634509.25
3474,486664.78
3475,577642.7
3476,657958.4
3477,538071.1
3478,285690.25
3479,566570.75
3480,781912.4
3481,615480.5
3482,580925.1
3483,653940.3
3484,595073.75
3485,454275.78
3486,284063.8
3487,423897.75
3488,324564.72
3489,465941.16
3490,313985.56
3491,385776.3
3492,1169433.8
3493,468432.28
3494,1069324.5
3495,305262.03
3496,504876.62
3497,576339.0
3498,331529.2
3499,501752.75
3500,533966.0
3501,1001699.1
3502,345272.66
3503,513904.6
3504,1962287.4
3505,438461.8
3506,1287271.9
3507,863428.3
3508,342233.5
3509,326013.3
3510,612585.3
3511,437438.2
3512,1008443.94
3513,370688.97
3514,449235.66
3515,610106.25
3516,241721.25
3517,1566596.4
3518,795841.2
3519,1889545.5
3520,812147.2
3521,660796.4
3522,867562.6
3523,904141.75
3524,1908692.8
3525,360890.66
3526,479719.97
3527,1078673.2
3528,377586.8
3529,1254322.8
3530,872575.2
3531,907894.8
3532,287017.88
3533,509174.56
3534,721306.1
3535,960306.9
3536,449639.97
3537,452477.1
3538,845279.5
3539,369422.47
3540,394557.7
3541,395391.7
3542,883189.0
3543,485901.66
3544,732561.06
3545,184352.77
3546,428092.53
3547,523644.44
3548,923269.6
3549,1174607.8
3550,338128.62
3551,482431.72
3552,533759.2
3553,506892.25
3554,957998.4
3555,316730.66
3556,560906.94
3557,400554.1
3558,469375.22
3559,663672.0
3560,432939.38
3561,1474921.0
3562,1124142.2
3563,844552.75
3564,674848.56
3565,401130.8
3566,403180.22
3567,1522435.9
3568,608313.7
3569,367227.4
3570,713973.9
3571,516500.1
3572,1507198.4
3573,719816.1
3574,598767.5
3575,665478.5
3576,974979.8
3577,449738.47
3578,436330.34
3579,410395.34
3580,466611.0
3581,436126.22
3582,633135.25
3583,347323.03
3584,457682.78
3585,590491.7
3586,1441067.6
3587,313165.34
3588,1584423.4
3589,687193.0
3590,593209.2
3591,567733.06
3592,476735.25
3593,505554.03
3594,530638.6
3595,1517438.0
3596,572887.1
3597,305991.12
3598,233986.86
3599,530900.44
3600,473864.03
3601,611920.0
3602,1133192.5
3603,547523.94
3604,231137.55
3605,400325.06
3606,630264.56
3607,443263.28
3608,320542.75
3609,537943.1
3610,371222.56
3611,618231.5
3612,573955.4
3613,463133.22
3614,655022.0
3615,523070.47
3616,263584.84
3617,321350.6
3618,583816.75
3619,389154.97
3620,659552.4
3621,702188.75
3622,562229.94
3623,1857328.4
3624,478410.25
3625,624879.1
3626,1030182.9
3627,1006631.06
3628,638710.75
3629,423568.3
3630,950577.1
3631,1334930.6
3632,462385.53
3633,443462.6
3634,313486.56
3635,561949.06
3636,511711.84
3637,437715.7
3638,1784940.5
3639,215376.14
3640,230519.62
3641,767007.4
3642,428545.16
3643,382591.1
3644,712652.75
3645,1168708.1
3646,412889.88
3647,1044959.56
3648,303161.3
3649,733518.5
3650,492255.88
3651,531523.7
3652,513251.22
3653,756338.2
3654,647089.0
3655,609238.5
3656,1055457.2
3657,1610462.8
3658,424123.88
3659,1706060.9
3660,705351.7
3661,383996.28
3662,405773.25
3663,963002.06
3664,970788.1
3665,530715.94
3666,1015808.4
3667,348433.3
3668,606320.3
3669,333570.03
3670,712036.25
3671,522131.34
3672,517358.1
3673,387382.47
3674,555101.06
3675,815390.94
3676,395566.6
3677,372097.88
3678,577644.9
3679,480214.0
3680,746649.1
3681,379520.97
3682,582540.25
3683,278031.53
3684,563743.25
3685,396641.38
3686,268289.3
3687,1127404.2
3688,643155.25
3689,225691.3
3690,1000376.94
3691,1829307.1
3692,1589665.2
3693,433724.94
3694,458001.78
3695,510771.62
3696,602004.25
3697,602560.4
3698,1432394.9
3699,851099.4
3700,730182.75
3701,344261.4
3702,588811.5
3703,432583.56
3704,614990.9
3705,245959.67
3706,728150.56
3707,872623.2
3708,416613.34
3709,698754.5
3710,610156.94
3711,573677.4
3712,545992.3
3713,495311.9
3714,1001745.06
3715,271106.97
3716,444250.97
3717,681277.5
3718,479576.44
3719,377378.22
3720,399688.3
3721,723552.0
3722,708282.1
3723,1785330.0
3724,326307.38
3725,392316.0
3726,587805.8
3727,388312.4
3728,344824.94
3729,511809.25
3730,1498633.4
3731,626607.75
3732,407246.97
3733,383992.8
3734,1047680.5
3735,530993.0
3736,554098.6
3737,307161.94
3738,548864.75
3739,440804.6
3740,250722.94
3741,379661.62
3742,517339.47
3743,571224.4
3744,1095821.8
3745,433931.75
3746,432317.62
3747,371775.06
3748,550020.6
3749,302685.22
3750,479122.94
3751,1107339.2
3752,485586.3
3753,375827.56
3754,414915.84
3755,461329.4
3756,504054.06
3757,557333.75
3758,577587.1
3759,448726.9
3760,627739.06
3761,226230.62
3762,914062.56
3763,509990.75
3764,1189290.6
3765,622336.4
3766,1419377.5
3767,536609.75
3768,479509.44
3769,847829.8
3770,409511.34
3771,1064562.2
3772,738767.44
3773,860641.6
3774,579522.06
3775,484821.47
3776,610128.7
3777,656140.44
3778,951999.94
3779,588830.8
3780,937138.2
3781,602665.7
3782,656731.1
3783,498917.25
3784,394679.56
3785,481829.78
3786,387401.5
3787,420030.06
3788,372431.34
3789,526760.7
3790,299031.06
3791,671917.1
3792,677491.44
3793,453517.25
3794,414702.16
3795,321795.66
3796,801230.3
3797,500474.06
3798,983359.06
3799,514145.5
3800,580121.7
3801,737637.2
3802,604719.4
3803,498327.1
3804,420405.28
3805,299056.1
3806,1039633.7
3807,360723.9
3808,1507933.2
3809,563030.06
3810,451495.75
3811,572380.75
3812,1043376.1
3813,353793.75
3814,443659.5
3815,693908.0
3816,1329372.0
3817,1394186.0
3818,923721.56
3819,526739.7
3820,1021448.75
3821,456526.5
3822,363974.7
3823,278882.25
3824,357050.0
3825,194100.44
3826,499166.47
3827,412161.62
3828,1010742.25
3829,464422.3
3830,652194.75
3831,572913.1
3832,757659.1
3833,546127.0
3834,399345.72
3835,462976.25
3836,617312.6
3837,447291.78
3838,562253.06
3839,317064.1
3840,1101660.0
3841,980087.1
3842,791363.6
3843,336523.75
3844,1034652.1
3845,650505.1
3846,668053.25
3847,388249.3
3848,637570.4
3849,921689.1
3850,364549.75
3851,753483.25
3852,603931.9
3853,523685.03
3854,465296.78
3855,537686.9
3856,454528.0
3857,367928.25
3858,477684.28
3859,365675.47
3860,537179.94
3861,1015729.44
3862,782093.1
3863,839177.6
3864,796633.3
3865,632570.6
3866,384988.78
3867,795128.5
3868,793010.8
3869,655364.0
3870,488862.0
3871,531370.25
3872,495309.75
3873,1511866.8
3874,364001.5
3875,759930.1
3876,678624.44
3877,990918.75
3878,350237.6
3879,274498.3
3880,566733.3
3881,373023.66
3882,547333.3
3883,593524.9
3884,617985.44
3885,571739.44
3886,449647.72
3887,576831.2
3888,632175.94
3889,606360.0
3890,428056.62
3891,515826.53
3892,276099.22
3893,395232.6
3894,443076.94
3895,564125.6
3896,282121.7
3897,436516.22
3898,535827.5
3899,629806.4
3900,880620.75
3901,743567.1
3902,1371054.9
3903,879682.5
3904,719094.3
3905,1087123.9
3906,644683.4
3907,402296.3
3908,564990.9
3909,849166.6
3910,325396.53
3911,371863.84
3912,649747.44
3913,1686553.8
3914,1536015.0
3915,408030.03
3916,425937.34
3917,341067.44
3918,1537285.2
3919,570229.3
3920,898099.5
3921,761907.25
3922,820278.1
3923,492587.6
3924,526284.4
3925,364268.44
3926,479272.94
3927,659162.44
3928,470106.2
3929,834712.44
3930,1195354.9
3931,706849.7
3932,895779.75
3933,299010.7
3934,446430.34
3935,351372.2
3936,255003.22
3937,530523.0
3938,1097765.0
3939,688308.0
3940,416734.66
3941,786034.0
3942,963878.75
3943,503587.56
3944,842981.56
3945,379732.16
3946,513839.0
3947,921631.2
3948,1872828.1
3949,368637.22
3950,553999.6
3951,357259.56
3952,1541433.1
3953,610307.75
3954,584896.4
3955,381020.97
3956,772178.1
3957,1029960.75
3958,1633417.4
3959,367206.75
3960,242495.03
3961,723969.8
3962,878610.1
3963,685043.4
3964,400719.8
3965,1088046.2
3966,473173.72
3967,1646485.1
3968,1602683.1
3969,319109.7
3970,1231448.0
3971,580393.1
3972,762285.4
3973,473037.94
3974,350707.03
3975,532026.6
3976,1114447.9
3977,710514.75
3978,769492.94
3979,569280.6
3980,551258.8
3981,295504.0
3982,501617.78
3983,940072.25
3984,450385.72
3985,1634790.9
3986,417180.38
3987,673195.9
3988,326889.72
3989,612992.0
3990,430584.8
3991,467282.44
3992,370047.25
3993,968925.4
3994,1236533.5
3995,676828.56
3996,319794.0
3997,484360.62
3998,577265.56
3999,1263474.9
4000,556182.1
4001,539704.8
4002,474099.5
4003,840908.5
4004,422319.0
4005,368633.22
4006,901145.44
4007,222927.34
4008,1588267.6
4009,656877.75
4010,491819.16
4011,1420476.4
4012,571036.5
4013,635647.56
4014,1390415.8
4015,567708.6
4016,422353.2
4017,720876.25
4018,246192.06
4019,384902.28
4020,454601.78
4021,638896.75
4022,375441.44
4023,518078.03
4024,475047.75
4025,585428.25
4026,576932.4
4027,586806.5
4028,327422.9
4029,742287.8
4030,393811.16
4031,281940.84
4032,1336960.4
4033,365992.66
4034,577420.1
4035,405465.66
4036,1592885.9
4037,551748.4
4038,469210.78
4039,455354.8
4040,882699.6
4041,1903058.6
4042,476133.7
4043,702286.8
4044,1113909.9
4045,367540.16
4046,394118.03
4047,1183877.5
4048,797474.06
4049,430674.4
4050,494134.56
4051,483595.2
4052,435363.75
4053,404034.88
4054,584205.0
4055,390479.12
4056,846328.5
4057,547740.25
4058,425158.0
4059,449479.78
4060,565316.75
4061,486988.03
4062,650005.06
4063,426929.6
4064,356105.9
4065,964989.5
4066,791768.2
4067,1470612.8
4068,881461.56
4069,266902.03
4070,819327.9
4071,480870.7
4072,764712.9
4073,529439.0
4074,569788.1
4075,1387473.4
4076,559204.94
4077,538488.1
4078,638652.2
4079,470335.56
4080,656004.25
4081,644940.3
4082,1171017.4
4083,590153.0
4084,547079.56
4085,634799.3
4086,715921.9
4087,591057.3
4088,319674.4
4089,879472.06
4090,1187641.4
4091,487113.84
4092,446178.84
4093,507587.88
4094,367239.84
4095,1092467.5
4096,401726.28
4097,699960.8
4098,550072.1
4099,420933.4
4100,1141619.1
4101,345044.4
4102,175978.08
4103,574270.9
4104,828283.44
4105,761781.5
4106,342349.53
4107,874772.56
4108,1621967.5
4109,415596.25
4110,792763.1
4111,471413.44
4112,523285.53
4113,979902.1
4114,473553.9
4115,417240.94
4116,1675239.1
4117,499150.06
4118,439151.97
4119,780407.56
4120,1245990.2
4121,565278.2
4122,598706.6
4123,421519.25
4124,653254.8
4125,245701.94
4126,516813.7
4127,703984.44
4128,631007.06
4129,586093.2
4130,1049411.1
4131,892682.6
4132,320988.44
4133,446252.56
4134,406581.4
4135,318934.75
4136,478547.66
4137,482975.72
4138,502456.38
4139,820241.0
4140,412453.03
4141,465545.47
4142,418470.2
4143,552615.2
4144,506271.66
4145,1887107.8
4146,407137.62
4147,661726.8
4148,471593.2
4149,502317.72
4150,800372.44
4151,726973.5
4152,806688.6
4153,1124691.0
4154,613791.8
4155,950331.25
4156,642499.3
4157,780305.7
4158,617746.25
4159,511835.66
4160,969076.1
4161,814939.4
4162,680445.56
4163,545545.1
4164,730153.44
4165,746444.2
4166,757903.44
4167,546127.2
4168,1416675.5
4169,488267.84
4170,868417.0
4171,475809.1
4172,523383.0
4173,371319.06
4174,654672.5
4175,491592.47
4176,711108.75
4177,637206.9
4178,798410.44
4179,545851.6
4180,607604.8
4181,638941.0
4182,1100345.1
4183,514533.3
4184,1205182.0
4185,426154.38
4186,446697.5
4187,365727.5
4188,505834.03
4189,625787.7
4190,689059.8
4191,879518.1
4192,1908074.4
4193,785442.94
4194,518244.3
4195,1174854.6
4196,813433.5
4197,1133985.2
4198,933474.5
4199,268776.38
4200,350275.47
4201,526387.0
4202,951191.2
4203,366685.9
4204,1120637.4
4205,822257.6
4206,538729.94
4207,648141.7
4208,357855.97
4209,298814.4
4210,600096.94
4211,1354216.9
4212,296034.06
4213,573184.1
4214,462554.75
4215,284105.2
4216,815558.8
4217,901124.9
4218,246519.06
4219,371222.56
4220,323052.34
4221,994107.06
4222,283325.84
4223,1763644.9
4224,322564.72
4225,498617.66
4226,968733.3
4227,415110.16
4228,543998.6
4229,287420.9
4230,431741.2
4231,279558.88
4232,530439.7
4233,655690.3
4234,336573.97
4235,1375163.5
4236,1370871.6
4237,674479.06
4238,345612.84
4239,1885147.4
4240,1734997.9
4241,604858.1
4242,937590.4
4243,581866.06
4244,588698.5
4245,595478.06
4246,238748.47
4247,435941.75
4248,637634.44
4249,663642.06
4250,399342.8
4251,728479.8
4252,366665.06
4253,1492473.4
4254,870679.06
4255,296010.4
4256,871273.2
4257,737855.4
4258,715118.0
4259,1864007.4
4260,686408.75
4261,332645.1
4262,683386.75
4263,284824.9
4264,579365.2
4265,497343.75
4266,1075827.0
4267,770172.25
4268,582912.8
4269,605979.7
4270,669370.8
4271,783384.7
4272,1312189.4
4273,1089606.4
4274,577596.94
4275,653727.7
4276,274969.72
4277,569273.44
4278,762721.75
4279,418172.62
4280,704994.25
4281,864440.1
4282,376189.5
4283,1003881.1
4284,913914.7
4285,304036.62
4286,801775.25
4287,996515.75
4288,355429.16
4289,459669.44
4290,392606.75
4291,337435.28
4292,472665.28
4293,1461472.0
4294,386101.22
4295,474072.28
4296,558314.0
4297,385911.3
4298,610618.56
4299,531265.8
4300,454939.62
4301,893313.0
4302,370829.78
4303,726750.44
4304,648856.9
4305,302163.12
4306,600044.5
4307,586321.75
4308,323680.25
4309,336376.2
4310,635626.06
4311,695772.8
4312,243373.4
4313,380319.97
4314,377617.6
4315,1133035.5
4316,283208.06
4317,592853.44
4318,1017055.2
4319,875000.56
4320,600145.94
4321,805096.0
4322,874435.06
4323,847769.6
4324,406639.66
4325,494564.38
4326,1536584.5
4327,295394.72
4328,1406366.2
4329,518514.75
4330,928213.44
4331,495365.78
4332,540919.2
4333,392408.0
4334,1007764.75
4335,543480.7
4336,698132.56
4337,462427.56
4338,1054658.0
4339,607809.56
4340,399992.7
4341,421912.03
4342,591562.7
4343,1527596.4
4344,413514.7
4345,534701.6
4346,642473.3
4347,912917.5
4348,488587.66
4349,1058147.5
4350,268600.1
4351,578787.75
4352,304560.75
4353,494843.34
4354,273390.22
4355,1026709.6
4356,500825.44
4357,554673.0
4358,675326.2
4359,1578228.0
4360,508692.28
4361,770436.44
4362,897725.3
4363,622499.5
4364,412779.62
4365,653784.0
4366,458548.47
4367,309308.28
4368,829076.7
4369,286119.62
4370,880857.06
4371,381718.47
4372,585839.06
4373,425331.06
4374,338091.03
4375,372516.94
4376,311927.72
4377,391833.53
4378,529611.1
4379,304222.62
4380,662770.1
4381,466761.3
4382,574335.25
4383,569707.7
4384,1308366.6
4385,968833.1
4386,363617.97
4387,513251.22
4388,366069.12
4389,485384.22
4390,643671.1
4391,448966.8
4392,308864.84
4393,577118.3
4394,586221.25
4395,398900.4
4396,819856.56
4397,693904.94
4398,534808.5
4399,489037.66
4400,301335.22
4401,657109.44
4402,238464.5
4403,455624.47
4404,381966.3
4405,499479.28
4406,438692.7
4407,1063005.8
4408,342519.3
4409,824508.3
4410,472061.56
4411,617456.9
4412,781766.5
4413,430438.72
4414,360800.5
4415,546156.5
4416,519874.22
4417,403031.44
4418,486607.25
4419,314903.34
4420,352781.56
4421,716690.6
4422,395521.8
4423,790470.25
4424,460996.44
4425,540183.4
4426,525354.3
4427,917898.9
4428,941468.8
4429,766529.3
4430,866148.0
4431,1449734.0
4432,415540.88
4433,761793.94
4434,446405.2
4435,701356.25
4436,502847.9
4437,427079.0
4438,1435223.8
4439,699395.0
4440,383246.47
4441,359008.47
4442,672709.56
4443,511510.47
4444,288846.44
4445,496736.0
4446,1537065.0
4447,453112.56
4448,535867.8
4449,292962.88
4450,360428.9
4451,605589.3
4452,475597.88
4453,455579.44
4454,567786.94
4455,316893.5
4456,417773.5
4457,312053.88
4458,296877.9
4459,1063789.2
4460,360994.6
4461,557049.44
4462,1546502.0
4463,1260131.5
4464,773429.5
4465,661695.1
4466,498387.94
4467,612930.4
4468,545541.1
4469,336046.78
4470,544220.9
4471,902405.1
4472,884289.5
4473,534470.9
4474,557687.9
4475,862004.7
4476,267005.66
4477,667890.7
4478,472730.72
4479,298429.06
4480,359263.4
4481,441412.22
4482,422202.03
4483,775058.06
4484,362403.78
4485,535676.25
4486,805346.25
4487,404681.0
4488,512847.8
4489,586104.1
4490,482791.22
4491,389144.1
4492,680786.25
4493,560850.4
4494,412240.53
4495,581750.3
4496,621954.8
4497,318336.1
4498,534690.3
4499,1275285.9
4500,465577.56
4501,306044.7
4502,565046.06
4503,959467.25
4504,1084564.8
4505,549751.9
4506,339991.16
4507,401049.28
4508,1241324.1
4509,385641.2
4510,664358.2
4511,939610.2
4512,820192.9
4513,700388.44
4514,300650.97
4515,387980.2
4516,358707.16
4517,653656.6
4518,620412.8
4519,379404.78
4520,548949.94
4521,465072.03
4522,871536.3
4523,1001171.7
4524,385425.03
4525,755381.44
4526,497895.7
4527,580796.3
4528,369324.7
4529,1069981.6
4530,1133164.5
4531,328645.38
4532,652366.44
4533,542352.56
4534,486968.94
4535,762310.3
4536,506791.66
4537,477936.28
4538,340371.62
4539,420093.8
4540,264562.34
4541,485355.88
4542,418789.97
4543,466307.22
4544,614942.3
4545,728363.75
4546,894481.44
4547,585688.56
4548,694039.3
4549,643809.4
4550,764861.44
4551,360498.72
4552,478852.94
4553,733487.0
4554,603920.25
4555,346086.44
4556,360226.38
4557,1359685.8
4558,574145.94
4559,545995.2
4560,484786.72
4561,593772.6
4562,312872.9
4563,565929.75
4564,1286595.2
4565,889541.8
4566,731563.7
4567,330798.12
4568,485773.97
4569,383556.12
4570,777972.06
4571,758986.56
4572,631432.56
4573,1756607.4
4574,327483.16
4575,734418.94
4576,714687.7
4577,667231.3
4578,973624.5
4579,673524.3
4580,932582.0
4581,382853.4
4582,1562701.8
4583,377305.25
4584,683708.75
4585,976327.3
4586,859825.94
4587,581632.7
4588,831803.0
4589,378249.28
4590,1385545.2
4591,824178.8
4592,738153.5
4593,487537.75
4594,323132.47
4595,572052.75
4596,499786.75
4597,854546.3
4598,451283.3
4599,930561.9
4600,296627.12
4601,819936.6
4602,271074.0
4603,379813.62
4604,556593.3
4605,1154620.1
4606,456106.62
4607,368352.12
4608,496924.0
4609,535955.5
4610,852196.56
4611,424340.56
4612,380146.4
4613,313726.5
4614,777553.8
4615,807004.5
4616,875147.0
4617,1478488.4
4618,352975.22
4619,318028.94
4620,1739886.1
4621,659712.9
4622,353727.8
4623,750790.4
4624,856425.94
4625,913039.44
4626,740522.6
4627,800865.0
4628,672855.4
4629,640322.5
4630,409984.38
4631,1753869.8
4632,580232.1
4633,1037884.44
4634,388707.34
4635,370031.0
4636,890017.3
4637,853249.56
4638,566466.0
4639,1145908.0
4640,784949.1
4641,408356.84
4642,322674.62
4643,395563.47
4644,750311.8
4645,1137227.4
4646,861349.7
4647,291323.28
4648,1047293.2
4649,1066924.9
4650,496152.78
4651,331330.5
4652,333872.5
4653,390205.47
4654,529139.5
4655,633723.4
4656,765302.75
4657,374143.62
4658,943531.6
4659,762501.25
4660,752112.2
4661,308253.47
4662,406637.34
4663,665194.7
4664,519001.22
4665,542182.7
4666,1754435.9
4667,365695.4
4668,537235.7
4669,465896.7
4670,808439.2
4671,692080.3
4672,753558.75
4673,355115.25
4674,655661.75
4675,316719.62
4676,445307.1
4677,561385.2
4678,468935.5
4679,484497.62
4680,478303.9
4681,622268.56
4682,1068492.8
4683,616830.8
4684,633981.56
4685,1103625.0
4686,391274.8
4687,641938.7
4688,534190.56
4689,876748.5
4690,877469.1
4691,360624.0
4692,281874.44
4693,960863.94
4694,735577.8
4695,744658.9
4696,641545.56
4697,384270.4
4698,1443822.2
4699,1090815.1
4700,745654.25
4701,283761.97
4702,366563.72
4703,515248.47
4704,210057.7
4705,341659.4
4706,639067.4
4707,492876.34
4708,541179.94
4709,579294.44
4710,945231.25
4711,343933.03
4712,738871.06
4713,310755.9
4714,1596154.8
4715,575157.44
4716,958285.3
4717,1457543.1
4718,612020.7
4719,1231865.5
4720,344892.25
4721,538072.56
4722,834937.25
4723,449521.1
4724,475328.38
4725,644007.75
4726,737649.06
4727,363456.34
4728,830502.25
4729,532399.25
4730,509195.22
4731,437555.34
4732,444508.34
4733,1235514.0
4734,448368.12
4735,594339.5
4736,665077.1
4737,368093.9
4738,436328.03
4739,818051.8
4740,294166.8
4741,400658.22
4742,594585.6
4743,462818.06
4744,579213.5
4745,752009.75
4746,741851.7
4747,484596.4
4748,695823.8
4749,591048.0
4750,477960.28
4751,1147610.5
4752,453261.16
4753,388220.8
4754,491979.66
4755,403916.22
4756,526767.44
4757,761094.7
4758,531376.8
4759,629672.3
4760,1143391.4
4761,366678.06
4762,550436.8
4763,829004.7
4764,1139958.9
4765,595940.44
4766,470269.22
4767,404559.75
4768,702751.25
4769,1326769.4
4770,452671.2
4771,1088635.5
4772,597724.3
4773,782521.8
4774,415287.97
4775,783999.06
4776,311185.47
4777,1290651.5
4778,655997.9
4779,417682.72
4780,337359.94
4781,376913.84
4782,826382.9
4783,337298.78
4784,508656.16
4785,864338.4
4786,646693.4
4787,604401.44
4788,367335.12
4789,396090.2
4790,417800.06
4791,688700.1
4792,505593.97
4793,443768.2
4794,639316.2
4795,623106.5
4796,624752.1
4797,509506.25
4798,1021460.6
4799,1516212.6
4800,2027460.6
