,0
3543,458743.3
3544,955692.9
3545,148750.2
3546,423709.12
3547,456871.62
3548,751584.75
3549,1244363.8
3550,309800.34
3551,486214.34
3552,507472.34
3553,453691.0
3554,1262092.2
3555,381683.34
3556,557803.5
3557,374578.3
3558,540187.2
3559,614412.4
3560,386487.12
3561,1126862.4
3562,1048058.25
3563,989628.75
3564,833428.0
3565,396055.28
3566,392705.66
3567,1690103.6
3568,521038.1
3569,356780.66
3570,608515.0
3571,539670.94
3572,1526417.8
3573,819970.75
3574,631261.06
3575,699015.56
3576,1290298.9
3577,465693.84
3578,470359.62
3579,441626.06
3580,583409.3
3581,462412.97
3582,657488.75
3583,359067.38
3584,476608.8
3585,483603.53
3586,1598249.2
3587,323904.94
3588,1500952.4
3589,612006.1
3590,618516.44
3591,488436.0
3592,474876.5
3593,458521.4
3594,457240.94
3595,1622848.1
3596,563173.94
3597,311439.75
3598,257144.27
3599,474123.16
3600,515552.03
3601,543911.4
3602,1260448.4
3603,512040.22
3604,247084.48
3605,350981.22
3606,621254.3
3607,510741.28
3608,351834.8
3609,467059.12
3610,427125.75
3611,664350.25
3612,581176.8
3613,448751.94
3614,597174.75
3615,566578.7
3616,249751.31
3617,369850.2
3618,591082.56
3619,320089.0
3620,849669.94
3621,752023.7
3622,540192.0
3623,1934356.4
3624,460273.94
3625,599231.8
3626,1150567.2
3627,1006977.94
3628,578932.1
3629,495154.7
3630,938880.25
3631,1427154.6
3632,446963.94
3633,458552.06
3634,365681.5
3635,567692.75
3636,550980.56
3637,418649.25
3638,1913067.0
3639,217034.92
3640,241381.08
3641,779788.0
3642,445638.06
3643,409913.84
3644,613102.6
3645,1182073.8
3646,453119.44
3647,858087.56
3648,309877.84
3649,826544.7
3650,497540.2
3651,540701.56
3652,488228.4
3653,777699.4
3654,686731.94
3655,588605.44
3656,955826.94
3657,1072172.8
3658,479164.94
3659,1473117.9
3660,672337.8
3661,369106.06
3662,421687.72
3663,862280.4
3664,783762.3
3665,499676.97
3666,1010646.8
3667,390853.7
3668,619140.94
3669,314224.22
3670,637379.44
3671,576036.56
3672,435377.16
3673,436920.88
3674,585532.75
3675,749768.44
3676,355604.72
3677,349661.62
3678,583028.0
3679,499112.75
3680,587488.6
3681,383772.75
3682,579520.94
3683,258127.16
3684,550721.6
3685,359839.53
3686,121657.01
3687,1072967.2
3688,638700.44
3689,228459.06
3690,967760.1
3691,1886191.1
3692,1699388.9
3693,430651.88
3694,445169.34
3695,560740.56
3696,569746.4
3697,458600.03
3698,1294525.8
3699,695009.5
3700,619094.3
3701,359315.75
3702,527151.5
3703,383263.06
3704,662788.5
3705,243932.02
3706,780784.7
3707,1043154.8
3708,413132.9
3709,739827.06
3710,609905.75
3711,599393.2
3712,592987.1
3713,535822.8
3714,1018339.3
3715,281219.7
3716,485316.53
3717,808675.2
3718,492223.34
3719,383522.28
3720,358150.56
3721,722441.9
3722,615898.44
3723,2000501.1
3724,373074.9
3725,418772.9
3726,651477.06
3727,391177.1
3728,322994.8
3729,512689.56
3730,1418996.8
3731,602803.7
3732,397851.84
3733,379034.84
3734,1031230.44
3735,525270.8
3736,612377.0
3737,326626.72
3738,578106.7
3739,429748.06
3740,270046.7
3741,353375.16
3742,459381.9
3743,573595.75
3744,1071809.4
3745,351531.84
3746,424850.66
3747,343511.53
3748,571196.9
3749,300965.78
3750,532914.75
3751,1078040.5
3752,535888.06
3753,378129.97
3754,397409.47
3755,473154.88
3756,516658.7
3757,563404.94
3758,312878.16
3759,422248.7
3760,540283.3
3761,149802.4
3762,889375.4
3763,534277.94
3764,1070353.6
3765,589700.56
3766,1503763.8
3767,484364.8
3768,658583.9
3769,992903.6
3770,448640.66
3771,1530010.0
3772,727928.44
3773,1111520.8
3774,656996.3
3775,485068.4
3776,619804.7
3777,591225.94
3778,973088.0
3779,594282.94
3780,828913.06
3781,570944.44
3782,729124.1
3783,456121.34
3784,411795.72
3785,493117.06
3786,485480.16
3787,279462.34
3788,417385.2
3789,596787.06
3790,327251.78
3791,573480.5
3792,700636.3
3793,527697.0
3794,395786.3
3795,309421.84
3796,794942.4
3797,499161.84
3798,862597.7
3799,531081.9
3800,559878.56
3801,689494.7
3802,580991.2
3803,537799.1
3804,423757.7
3805,320120.12
3806,1087647.2
3807,413348.84
3808,1521970.0
3809,552723.2
3810,541538.56
3811,534880.94
3812,1025412.56
3813,369149.66
3814,505799.44
3815,668974.94
3816,1647632.9
3817,1525910.0
3818,898437.5
3819,450581.62
3820,866037.0
3821,395220.9
3822,260195.48
3823,284079.97
3824,313606.5
3825,182239.03
3826,488842.44
3827,392713.6
3828,1064695.2
3829,421407.12
3830,612255.44
3831,613534.44
3832,527888.9
3833,608595.44
3834,407158.5
3835,455428.53
3836,603950.94
3837,424916.7
3838,482404.03
3839,304496.25
3840,1094434.0
3841,976655.94
3842,728828.0
3843,355593.12
3844,920163.4
3845,623251.56
3846,503574.8
3847,352590.03
3848,635757.9
3849,914939.2
3850,393476.56
3851,678833.5
3852,596600.8
3853,516090.84
3854,505530.9
3855,495205.47
3856,539803.0
3857,387469.22
3858,448865.06
3859,374398.34
3860,590925.3
3861,1144021.6
3862,752773.5
3863,983169.94
3864,761561.94
3865,593670.9
3866,427467.16
3867,796485.06
3868,797532.1
3869,482302.4
3870,495933.38
3871,584126.56
3872,531476.8
3873,907469.6
3874,423194.6
3875,789807.0
3876,677669.0
3877,971896.5
3878,333653.4
3879,268477.47
3880,627629.6
3881,329806.47
3882,523600.75
3883,573959.4
3884,584069.3
3885,598978.1
3886,402559.53
3887,569228.0
3888,677582.7
3889,587985.5
3890,432368.1
3891,531994.06
3892,279975.8
3893,444658.56
3894,470647.25
3895,568973.6
3896,313717.7
3897,382342.7
3898,580329.94
3899,577119.25
3900,818796.75
3901,565577.94
3902,1121817.5
3903,904296.44
3904,673979.4
3905,970944.8
3906,617014.6
3907,473636.62
3908,451581.22
3909,978448.94
3910,337417.38
3911,381403.38
3912,682078.2
3913,1624061.6
3914,1716526.5
3915,419092.6
3916,431383.22
3917,316758.22
3918,1685493.6
3919,628825.8
3920,923352.2
3921,696813.94
3922,770648.9
3923,520657.44
3924,546440.3
3925,117643.555
3926,469572.28
3927,550917.94
3928,463427.2
3929,859806.94
3930,1326687.0
3931,746369.25
3932,562956.6
3933,293784.78
3934,469115.84
3935,346306.28
3936,265182.66
3937,529871.6
3938,886714.1
3939,519013.78
3940,501926.8
3941,757454.44
3942,819142.25
3943,632522.75
3944,798736.44
3945,413296.47
3946,479659.72
3947,933233.06
3948,1896841.4
3949,409999.44
3950,565463.06
3951,309026.0
3952,1638513.8
3953,644863.3
3954,602623.56
3955,369049.16
3956,728601.7
3957,938298.2
3958,1869361.8
3959,331160.44
3960,233731.98
3961,812038.94
3962,887269.6
3963,774046.94
3964,435439.3
3965,1011388.4
3966,504081.8
3967,1418383.1
3968,1378078.9
3969,318093.38
3970,1116854.2
3971,603871.75
3972,909776.44
3973,462992.34
3974,342757.9
3975,408863.66
3976,1194705.8
3977,578111.9
3978,748438.9
3979,492420.5
3980,584538.0
3981,311711.7
3982,528731.06
3983,913486.75
3984,430670.2
3985,1610146.8
3986,459019.03
3987,622576.1
3988,299816.7
3989,613667.1
3990,437871.6
3991,541746.75
3992,638837.8
3993,1058633.6
3994,1327900.9
3995,738747.7
3996,340815.12
3997,496901.16
3998,525789.2
3999,1241011.1
4000,606179.2
4001,519865.44
4002,442035.9
4003,850443.8
4004,414657.2
4005,373911.44
4006,797053.1
4007,204982.14
4008,1190206.2
4009,626330.25
4010,425280.62
4011,1413494.0
4012,557457.8
4013,661901.8
4014,1050497.4
4015,534056.1
4016,405746.44
4017,740409.0
4018,257808.48
4019,402825.0
4020,473103.3
4021,595655.44
4022,259006.58
4023,558798.7
4024,459544.7
4025,633892.6
4026,612477.7
4027,531431.1
4028,361438.8
4029,763013.8
4030,409149.53
4031,230088.53
4032,1000825.56
4033,342182.1
4034,592644.0
4035,374888.66
4036,1348325.2
4037,514920.44
4038,445067.3
4039,345511.12
4040,858116.8
4041,1977805.0
4042,484237.25
4043,718790.0
4044,1181048.4
4045,426380.6
4046,317051.03
4047,1165464.9
4048,776737.44
4049,380527.3
4050,477896.72
4051,458023.28
4052,460602.16
4053,420590.72
4054,467298.12
4055,398758.94
4056,925405.75
4057,472057.56
4058,407317.0
4059,325570.97
4060,546805.44
4061,408368.94
4062,602361.4
4063,507753.72
4064,362337.25
4065,1003269.1
4066,865697.5
4067,1426683.4
4068,1020236.94
4069,277300.16
4070,736384.06
4071,437016.78
4072,775163.94
4073,525018.44
4074,661204.56
4075,938059.56
4076,578122.75
4077,566778.3
4078,716717.06
4079,457258.56
4080,621408.25
4081,610578.9
4082,1176262.8
4083,610048.06
4084,624167.1
4085,615017.0
4086,859154.25
4087,528058.9
4088,335406.1
4089,968942.8
4090,1288294.1
4091,453143.8
4092,438132.3
4093,587673.7
4094,335208.22
4095,1168014.0
4096,458765.1
4097,472529.2
4098,496612.3
4099,380661.12
4100,1195951.1
4101,294923.62
4102,195100.45
4103,665972.94
4104,706433.5
4105,734900.7
4106,396533.94
4107,870259.2
4108,1464106.9
4109,394802.9
4110,785481.25
4111,422624.28
4112,554179.06
4113,1026648.94
4114,462178.12
4115,434721.44
4116,1631720.9
4117,526078.75
4118,462197.28
4119,777941.2
4120,1124943.8
4121,616769.5
4122,594970.7
4123,459092.25
4124,615115.3
4125,253176.45
4126,439817.66
4127,585779.6
4128,603305.1
4129,564890.4
4130,884508.25
4131,886177.5
4132,341327.2
4133,440276.2
4134,438313.22
4135,264995.66
4136,471720.03
4137,462340.0
4138,490658.5
4139,797076.94
4140,389523.5
4141,478907.94
4142,419979.66
4143,618620.1
4144,469770.6
4145,1930382.2
4146,422790.47
4147,613545.4
4148,584771.3
4149,514187.8
4150,750465.7
4151,855082.8
4152,912454.75
4153,1087179.5
4154,659135.94
4155,994320.7
4156,608045.06
4157,740825.56
4158,703944.94
4159,512613.1
4160,899378.7
4161,695252.1
4162,743647.7
4163,555380.7
4164,840871.3
4165,649611.0
4166,1003052.7
4167,565430.06
4168,774842.9
4169,540354.5
4170,701698.8
4171,498216.34
4172,497511.38
4173,363972.38
4174,633672.25
4175,439065.22
4176,746151.5
4177,698063.1
4178,591903.2
4179,522133.03
4180,743439.5
4181,600108.56
4182,1215141.5
4183,490294.06
4184,1309074.8
4185,420778.53
4186,480192.88
4187,308806.97
4188,565965.75
4189,574086.94
4190,672640.5
4191,809311.1
4192,2051469.5
4193,772128.8
4194,370364.16
4195,1307453.5
4196,668873.8
4197,985530.25
4198,872197.4
4199,262127.88
4200,377179.3
4201,560901.5
4202,819120.25
4203,296017.53
4204,1021405.4
4205,800623.56
4206,320185.53
4207,655712.7
4208,334319.44
4209,316055.4
4210,613922.56
4211,1495072.0
4212,394403.28
4213,577033.94
4214,459089.72
4215,314858.6
4216,895549.4
4217,1015946.6
4218,300356.2
4219,412175.56
4220,318048.38
4221,1116501.9
4222,286872.12
4223,1894180.2
4224,361605.56
4225,489335.72
4226,668302.94
4227,388071.72
4228,564082.7
4229,257885.52
4230,705395.0
4231,426387.6
4232,460217.03
4233,517616.88
4234,375287.88
4235,1373154.0
4236,1397586.5
4237,794853.3
4238,310453.66
4239,2071748.1
4240,1769791.4
4241,579394.2
4242,1169176.1
4243,515812.97
4244,586218.3
4245,698935.1
4246,228765.05
4247,451811.34
4248,645963.94
4249,768976.5
4250,423496.53
4251,732037.06
4252,337532.22
4253,924656.5
4254,736862.0
4255,323151.47
4256,830346.9
4257,802835.1
4258,839801.25
4259,1584422.6
4260,664042.1
4261,360128.03
4262,744720.3
4263,257840.03
4264,582234.44
4265,478455.75
4266,1109630.6
4267,742212.7
4268,543398.7
4269,561341.5
4270,721805.94
4271,919118.8
4272,1297742.0
4273,1004768.75
4274,512393.5
4275,644785.6
4276,289231.06
4277,519625.5
4278,562461.6
4279,422551.4
4280,666595.4
4281,730641.7
4282,315703.47
4283,1020234.3
4284,872188.0
4285,266260.9
4286,912021.75
4287,943998.2
4288,344839.66
4289,411606.75
4290,455124.75
4291,387812.56
4292,513352.38
4293,1408662.8
4294,336969.88
4295,468971.06
4296,497525.22
4297,428296.72
4298,563323.7
4299,608535.44
4300,471765.97
4301,1043504.0
4302,375389.28
4303,658722.5
4304,672298.44
4305,341960.34
4306,485292.25
4307,656336.44
4308,468518.9
4309,403851.34
4310,593817.8
4311,658903.5
4312,268216.7
4313,399503.03
4314,430008.7
4315,1339152.2
4316,258681.4
4317,644661.0
4318,987808.25
4319,1136349.0
4320,615127.5
4321,946247.8
4322,1059786.9
4323,833002.06
4324,397277.62
4325,463418.4
4326,1764166.2
4327,275887.4
4328,1435487.1
4329,503923.78
4330,830320.44
4331,517909.9
4332,522033.8
4333,387146.84
4334,1050230.9
4335,432185.44
4336,713316.94
4337,435246.44
4338,1039550.06
4339,619328.06
4340,360225.75
4341,453270.12
4342,718780.75
4343,1587881.8
4344,489885.38
4345,508197.6
4346,687351.56
4347,857029.44
4348,497211.94
4349,1116442.2
4350,324736.5
4351,587603.06
4352,296558.94
4353,455806.78
4354,248216.52
4355,729682.6
4356,488905.47
4357,541192.44
4358,680179.3
4359,1386517.0
4360,714554.4
4361,946612.44
4362,755659.75
4363,616674.2
4364,516843.1
4365,589064.8
4366,464436.12
4367,278895.78
4368,829705.4
4369,341641.62
4370,881696.25
4371,426468.7
4372,562044.94
4373,412939.8
4374,273117.84
4375,403538.03
4376,394243.44
4377,428265.03
4378,569176.2
4379,349478.66
4380,693209.1
4381,545898.75
4382,627593.6
4383,577909.1
4384,1344604.1
4385,1003263.25
4386,402826.6
4387,494586.25
4388,364776.28
4389,465000.6
4390,490293.38
4391,465659.53
4392,370089.72
4393,536115.56
4394,595503.4
4395,464160.66
4396,700259.7
4397,638447.7
4398,684027.25
4399,458230.53
4400,293830.2
4401,612454.44
4402,352411.75
4403,483380.6
4404,391799.22
4405,514500.9
4406,415099.47
4407,791720.44
4408,390736.6
4409,1011182.25
4410,465454.94
4411,747930.0
4412,785519.44
4413,430698.84
4414,362956.25
4415,554759.2
4416,473745.8
4417,409683.5
4418,533655.8
4419,371075.22
4420,365107.9
4421,731779.56
4422,414613.97
4423,896338.6
4424,476407.66
4425,628875.8
4426,607577.8
4427,862166.2
4428,864441.25
4429,735612.7
4430,674305.8
4431,1642706.2
4432,418202.06
4433,846976.06
4434,447049.88
4435,723258.2
4436,480032.84
4437,416233.88
4438,1148756.2
4439,484204.66
4440,417206.47
4441,411376.94
4442,738265.7
4443,516086.47
4444,188133.4
4445,475448.22
4446,1238866.6
4447,373856.5
4448,456011.44
4449,230213.73
4450,332608.44
4451,583648.9
4452,509697.72
4453,512530.6
4454,623898.2
4455,377492.03
4456,402162.9
4457,274170.22
4458,322170.7
4459,1177303.0
4460,336882.25
4461,579300.56
4462,1356678.2
4463,1223544.8
4464,840514.0
4465,787072.25
4466,497724.34
4467,675920.44
4468,553860.75
4469,320421.12
4470,542557.0
4471,874686.0
4472,828775.3
4473,499164.62
4474,447118.97
4475,872489.75
4476,301189.0
4477,709243.8
4478,469777.94
4479,330882.2
4480,356111.34
4481,380082.75
4482,409611.0
4483,770803.8
4484,371301.78
4485,493736.75
4486,709241.2
4487,353674.53
4488,596437.2
4489,529888.2
4490,422179.0
4491,346084.88
4492,631478.1
4493,418624.84
4494,407944.44
4495,699946.44
4496,626249.0
4497,328482.53
4498,558837.25
4499,1152791.9
4500,475645.88
4501,330631.2
4502,607453.7
4503,913246.44
4504,1158095.1
4505,535339.8
4506,375062.2
4507,408110.44
4508,1335969.4
4509,430796.25
4510,658502.1
4511,865417.9
4512,761459.8
4513,627528.3
4514,309688.72
4515,428606.94
4516,374560.6
4517,604119.4
4518,702478.6
4519,384703.9
4520,543803.56
4521,461074.5
4522,790961.7
4523,931411.7
4524,377456.4
4525,880755.2
4526,588406.2
4527,546060.94
4528,450729.4
4529,988526.0
4530,1365033.9
4531,385672.84
4532,670868.8
4533,502896.38
4534,446586.22
4535,1128800.0
4536,501355.3
4537,477536.9
4538,256994.42
4539,442762.78
4540,225977.02
4541,486720.0
4542,391813.53
4543,483352.44
4544,542053.3
4545,753550.2
4546,846333.6
4547,515158.4
4548,679596.8
4549,616899.5
4550,813159.9
4551,344454.03
4552,495153.8
4553,656208.6
4554,579616.94
4555,305891.12
4556,322188.84
4557,1332120.5
4558,655308.6
4559,557219.1
4560,433587.28
4561,562928.6
4562,331403.22
4563,576638.8
4564,1214540.0
4565,931925.3
4566,820169.7
4567,413559.6
4568,487251.2
4569,394850.66
4570,827101.94
4571,614904.5
4572,803579.06
4573,1613907.1
4574,320282.38
4575,740376.9
4576,616395.8
4577,756314.94
4578,1128162.6
4579,684570.06
4580,1107474.9
4581,393459.44
4582,1518251.5
4583,419986.47
4584,643927.56
4585,884002.2
4586,942568.25
4587,609641.6
4588,878283.9
4589,378371.6
4590,1336824.5
4591,1069616.0
4592,769713.75
4593,474876.28
4594,372463.62
4595,566018.3
4596,556713.7
4597,858302.5
4598,253237.44
4599,949625.3
4600,295402.1
4601,680582.4
4602,353100.53
4603,441039.9
4604,597011.4
4605,1316450.4
4606,424984.4
4607,348207.66
4608,443407.84
4609,531867.56
4610,849770.94
4611,371090.47
4612,359390.22
4613,424888.56
4614,716218.8
4615,827095.4
4616,1042210.75
4617,1346232.6
4618,321915.62
4619,301573.5
4620,1570022.8
4621,720847.56
4622,326561.44
4623,887236.6
4624,834276.25
4625,1245435.2
4626,706829.44
4627,838028.44
4628,955534.56
4629,732715.25
4630,434490.44
4631,1585889.4
4632,562208.9
4633,960319.94
4634,424067.84
4635,355112.2
4636,870872.44
4637,884525.0
4638,583444.5
4639,957482.8
4640,772951.1
4641,379639.66
4642,299403.94
4643,391325.2
4644,750794.9
4645,1098740.1
4646,584885.0
4647,370544.62
4648,901952.5
4649,1062856.1
4650,480485.56
4651,405813.12
4652,347655.6
4653,361601.8
4654,494416.16
4655,702976.75
4656,605533.3
4657,437414.84
4658,772919.2
4659,771535.4
4660,725752.1
4661,320507.1
4662,349398.12
4663,621117.8
4664,662832.75
4665,473133.22
4666,1763466.8
4667,385234.97
4668,561326.56
4669,478908.06
4670,836609.56
4671,790689.4
4672,804318.6
4673,373778.25
4674,592359.94
4675,347168.44
4676,442789.12
4677,580630.9
4678,461347.47
4679,488060.0
4680,515860.66
4681,768880.1
4682,1116652.6
4683,683580.4
4684,639574.8
4685,1157733.8
4686,365032.78
4687,776713.75
4688,466816.5
4689,913740.7
4690,893260.6
4691,409038.4
4692,290556.0
4693,958153.9
4694,974762.06
4695,726144.5
4696,559079.8
4697,420845.4
4698,1564982.6
4699,891024.1
4700,688512.94
4701,288003.03
4702,338744.78
4703,525296.9
4704,153462.64
4705,402160.47
4706,735458.6
4707,479797.28
4708,494630.0
4709,623426.06
4710,857490.9
4711,309567.44
4712,803755.06
4713,332722.6
4714,1476882.0
4715,521445.6
4716,975107.6
4717,1472382.4
4718,595443.56
4719,1221707.0
4720,386547.0
4721,457600.06
4722,729676.3
4723,497032.9
4724,497983.4
4725,687371.56
4726,684168.06
4727,366665.44
4728,714444.94
4729,148383.86
4730,534015.5
4731,405645.2
4732,498136.88
4733,1235148.0
4734,464650.0
4735,483269.12
4736,745043.06
4737,377730.34
4738,446126.34
4739,858653.4
4740,346021.25
4741,398794.06
4742,563439.6
4743,479695.88
4744,530961.56
4745,757908.9
4746,615185.56
4747,566496.6
4748,738290.0
4749,661852.94
4750,425168.38
4751,954568.75
4752,490921.94
4753,414544.78
4754,490133.53
4755,321270.53
4756,576730.06
4757,800584.06
4758,481792.38
4759,641885.6
4760,1223988.0
4761,314183.7
4762,494476.25
4763,770090.9
4764,1023464.94
4765,588979.2
4766,512544.9
4767,428446.53
4768,649638.0
4769,1006171.3
4770,488947.97
4771,1018069.0
4772,549561.94
4773,803945.9
4774,518716.47
4775,913771.5
4776,272210.16
4777,1388321.2
4778,628998.9
4779,528573.25
4780,340574.06
4781,362545.38
4782,913231.2
4783,319971.62
4784,500051.0
4785,794947.1
4786,677161.9
4787,605677.1
4788,375228.06
4789,442820.6
4790,406236.84
4791,702619.8
4792,650194.06
4793,485404.53
4794,738531.94
4795,657598.2
4796,724044.56
4797,524729.5
4798,1140721.0
4799,842853.9
4800,1913574.0
4801,979210.7
4802,1845928.5
4803,853341.1
4804,509539.53
4805,656522.6
4806,313568.5
4807,591913.3
4808,441801.62
4809,678836.06
4810,937779.0
4811,763565.0
4812,612025.2
4813,446623.03
4814,252333.92
4815,405107.78
4816,493536.78
4817,613539.0
4818,819157.5
4819,469724.8
4820,498884.3
4821,540094.1
4822,590366.7
4823,371308.06
4824,312737.94
4825,693397.0
4826,388250.44
4827,608856.9
4828,385216.53
4829,672521.0
4830,447848.94
4831,605831.75
4832,434280.56
4833,906023.56
4834,454252.28
4835,787657.4
4836,546831.3
4837,1976536.9
4838,1049902.1
4839,507650.12
4840,489316.5
4841,390574.5
4842,592788.3
4843,398032.56
4844,331324.8
4845,292922.1
4846,640294.8
4847,636275.4
4848,1531906.5
4849,443792.66
4850,444101.5
4851,426804.12
4852,497396.6
4853,713509.6
4854,962186.8
4855,705605.56
4856,482592.16
4857,828115.94
4858,765641.3
4859,1343966.4
4860,745036.75
4861,472402.97
4862,374284.12
4863,439620.53
4864,464224.72
4865,305913.34
4866,403941.03
4867,405655.34
4868,493070.1
4869,398732.9
4870,864604.75
4871,204817.92
4872,436845.7
4873,722324.7
4874,1441836.9
4875,598278.8
4876,498745.3
4877,359270.62
4878,1270384.5
4879,525744.06
4880,601747.9
4881,1990476.2
4882,504447.2
4883,315776.47
4884,341016.88
4885,939783.44
4886,551910.75
4887,621756.4
4888,824205.2
4889,378697.1
4890,299332.97
4891,636647.1
4892,368889.25
4893,369368.16
4894,851523.5
4895,477085.7
4896,318471.97
4897,383159.75
4898,525781.2
4899,519441.88
4900,619161.75
4901,769223.56
4902,924721.44
4903,309333.78
4904,303895.0
4905,846465.4
4906,728004.56
4907,375968.4
4908,849051.7
4909,1150027.4
4910,429508.28
4911,1108887.5
4912,426392.28
4913,341793.3
4914,571843.3
4915,899289.3
4916,442626.88
4917,845781.7
4918,568345.1
4919,523232.8
4920,538961.6
4921,799219.6
4922,1079276.4
4923,600107.8
4924,670453.94
4925,530351.7
4926,393359.88
4927,899035.56
4928,398347.16
4929,404158.06
4930,625428.06
4931,694060.44
4932,451718.8
4933,649203.6
4934,462717.03
4935,588108.5
4936,643121.56
4937,460255.03
4938,408929.62
4939,347744.53
4940,1022314.44
4941,754069.6
4942,487453.4
4943,757980.75
4944,670480.94
4945,1498527.0
4946,575333.8
4947,807929.56
4948,1095054.0
4949,917288.3
4950,465483.2
4951,1670142.5
4952,455379.62
4953,412950.38
4954,1246263.2
4955,871836.75
4956,761957.2
4957,455544.38
4958,444112.25
4959,1009108.56
4960,333817.6
4961,453578.44
4962,300440.03
4963,388534.3
4964,512964.62
4965,283698.84
4966,922479.94
4967,519731.0
4968,494436.3
4969,280070.62
4970,275463.7
4971,484692.34
4972,295818.22
4973,220250.94
4974,669049.2
4975,620146.7
4976,1737158.1
4977,411264.3
4978,363275.16
4979,374514.3
4980,848019.7
4981,535595.1
4982,572098.8
4983,1110328.5
4984,367204.1
4985,521188.56
4986,749470.44
4987,505587.2
4988,614638.6
4989,867490.44
4990,1068621.9
4991,499640.2
4992,339065.94
4993,656010.8
4994,354364.47
4995,502300.78
4996,211422.8
4997,644770.94
4998,260232.94
4999,937889.1
5000,354319.97
5001,400157.22
5002,861514.06
5003,597945.75
5004,724258.3
5005,465782.28
5006,307075.56
5007,812154.44
5008,465607.6
5009,542808.56
5010,448888.34
5011,837334.8
5012,391256.5
5013,919236.9
5014,381424.75
5015,563196.9
5016,1947650.1
5017,481511.0
5018,492726.3
5019,310438.72
5020,519837.53
5021,362749.44
5022,517904.1
5023,1152906.8
5024,1331551.5
5025,695130.8
5026,389317.1
5027,420259.5
5028,431087.5
5029,2093856.0
5030,767253.44
5031,1331431.9
5032,430270.7
5033,540746.3
5034,410918.62
5035,580082.2
5036,560142.94
5037,703191.6
5038,1375628.2
5039,306303.03
5040,344578.3
5041,511558.5
5042,522141.6
5043,714467.2
5044,1206543.4
5045,651719.2
5046,534921.44
5047,1099799.6
5048,249395.78
5049,462311.44
5050,1263711.6
5051,802188.1
5052,462347.75
5053,572582.94
5054,764201.5
5055,346232.72
5056,596691.1
5057,500975.6
5058,358637.6
5059,562907.25
5060,574041.7
5061,261963.16
5062,390565.25
5063,358657.22
5064,555004.1
5065,346324.66
5066,300210.97
5067,473706.0
5068,825384.94
5069,389891.06
5070,318412.2
5071,677946.1
5072,1193263.2
5073,667498.2
5074,1134998.4
5075,386337.88
5076,582438.1
5077,394196.9
5078,308477.7
5079,577617.44
5080,309432.25
5081,1282728.6
5082,286623.94
5083,424367.03
5084,321841.56
5085,446004.47
5086,587994.06
5087,393272.53
5088,601359.56
5089,636751.56
5090,554163.3
5091,284212.75
5092,458065.34
5093,770057.56
5094,379339.8
5095,537705.9
5096,719075.1
5097,572952.3
5098,490104.3
5099,479421.16
5100,329938.9
5101,364699.38
5102,433798.2
5103,341940.72
5104,491778.72
5105,1184838.4
5106,365070.44
5107,635580.44
5108,424415.44
5109,807622.94
5110,453183.5
5111,288570.03
5112,353297.16
5113,1596517.2
5114,358474.7
5115,438273.5
5116,586606.3
5117,591472.8
5118,391783.4
5119,592700.1
5120,546335.25
5121,460752.34
5122,210202.12
5123,496734.0
5124,513185.22
5125,1371775.5
5126,560317.1
5127,487878.5
5128,543040.9
5129,376630.44
5130,1073085.4
5131,844320.44
5132,458223.53
5133,564234.56
5134,351134.97
5135,561893.8
5136,237144.0
5137,1214007.8
5138,333402.38
5139,377574.3
5140,570956.94
5141,320701.12
5142,596227.3
5143,617600.06
5144,317824.8
5145,485550.9
5146,612730.4
5147,390343.72
5148,616532.7
5149,481939.03
5150,663537.2
5151,435059.62
5152,475748.6
5153,368551.94
5154,418061.47
5155,523353.88
5156,305164.44
5157,737101.06
5158,532412.06
5159,498571.12
5160,499628.4
5161,476998.2
5162,347716.66
5163,930931.25
5164,433724.22
5165,646199.9
5166,834007.5
5167,787266.6
5168,297950.2
5169,1145198.6
5170,390111.3
5171,438745.28
5172,416203.28
5173,299814.5
5174,510858.47
5175,214789.02
5176,512224.72
5177,451294.78
5178,400071.78
5179,432852.03
5180,344398.22
5181,330261.8
5182,864048.2
5183,867121.2
5184,1112430.8
5185,741918.2
5186,534332.94
5187,386840.6
5188,434664.25
5189,327489.0
5190,886436.75
5191,1161608.2
5192,351726.72
5193,339116.88
5194,378713.56
5195,160748.89
5196,356154.34
5197,1128876.8
5198,381475.88
5199,1137994.0
5200,1432059.4
5201,700245.0
5202,366934.03
5203,620435.7
5204,635503.56
5205,678286.25
5206,413154.0
5207,328089.0
5208,872025.8
5209,836832.2
5210,334089.38
5211,595753.25
5212,328531.2
5213,408777.8
5214,552200.56
5215,453090.62
5216,398130.1
5217,357843.03
5218,451536.94
5219,452371.2
5220,625647.0
5221,308063.8
5222,419371.9
5223,747448.44
5224,945518.5
5225,294153.7
5226,401680.22
5227,981639.4
5228,1081654.8
5229,492905.62
5230,457657.6
5231,354706.72
5232,407519.97
5233,543924.6
5234,975527.6
5235,537273.25
5236,350232.88
5237,572018.5
5238,353902.9
5239,250498.3
5240,401213.44
5241,639348.06
5242,468321.72
5243,523837.6
5244,627432.6
5245,734696.06
5246,424608.6
5247,1407123.8
5248,632716.4
5249,333890.8
5250,668109.6
5251,401977.25
5252,470780.6
5253,714532.4
5254,423627.66
5255,358618.88
5256,420193.66
5257,360292.88
5258,322008.22
5259,427316.88
5260,371654.06
5261,359457.47
5262,592415.3
5263,587570.1
5264,975233.4
5265,386124.44
5266,505866.2
